databaseId	name	imageUrl	cardBack	type	gold	set	number	rarity	text	lore	strength	strengthModifier	loadGroupId
03Phoenix_p43	Merlin	wyvern/03phoenix/Wyvern-03Phoenix-Merlin.jpg	default	Action	0	03Phoenix	43	Uncommon	Move any card on a face up dragon in either battlefield to any other face up dragon.	Merlin is a magician in King Arthur's Court.			playerNTreasureHorde
03Phoenix_p44	Midas	wyvern/03phoenix/Wyvern-03Phoenix-Midas.jpg	default	Action	0	03Phoenix	44	Uncommon	Discard any dragon from your battlefield and get gold from the gold mine equal to the discarded dragon's strength plus gold symbols.  The dragon is not replaced.	Midas is a King of Phrygia with the famouse 'Midas Touch.'			playerNTreasureHorde
03Phoenix_p45	Pandora	wyvern/03phoenix/Wyvern-03Phoenix-Pandora.jpg	default	Action	2	03Phoenix	45	Uncommon	Switch hands with your opponent for the remainder of this turn.	All the ills of the world are contained in Pandora's box.			playerNTreasureHorde
03Phoenix_p46	Prometheus	wyvern/03phoenix/Wyvern-03Phoenix-Prometheus.jpg	default	Battle Action	0	03Phoenix	46	Uncommon	Opponent must show you his hand and lose one gold for each battle action card in his hand that he doesn't discard.	Prometheus is forever chained and suffering, but remains confident that his cause will triumph.			playerNTreasureHorde
03Phoenix_p47	Sirens	wyvern/03phoenix/Wyvern-03Phoenix-Sirens.jpg	default	Action	1	03Phoenix	47	Common	Play during opponent's turn.  Opponent must attack with a face down dragon if possible.  If he can't attack with a face down dragon, he must replace a card in his battle phase.	Sirens live on an island near Sclla and Charybis and lure men to their death with melodious song.			playerNTreasureHorde
03Phoenix_p48	Tor	wyvern/03phoenix/Wyvern-03Phoenix-Tor.jpg	default	Battle Action	0	03Phoenix	48	Uncommon	Treasure of your choice has no effect during this battle.	Tor is a Knight of King Arthur's Round Table.			playerNTreasureHorde
03Phoenix_p49	Trolls	wyvern/03phoenix/Wyvern-03Phoenix-Trolls.jpg	default	Hidden Action	0	03Phoenix	49	Common	Place face down under one of your face down subterranean dragons.  The dragon gains +1 strength when attacking as long as the Trolls are on him.	Trolls burst if sunlight touches them.			playerNTreasureHorde
03Phoenix_p50	Valhalla	wyvern/03phoenix/Wyvern-03Phoenix-Valhalla.jpg	default	Treasure	0	03Phoenix	50	Uncommon	Any dragon slayer played by any player costs zero gold to play as long as Valhalla is in play.	Valhalla is the great feasting hall of the castle Gladsheim in Asgard.			playerNTreasureHorde
03Phoenix_p51	Wandering Rocks	wyvern/03phoenix/Wyvern-03Phoenix-WanderingRocks.jpg	default	Terrain	1	03Phoenix	51	Common	STRENGTH MODIFIER: -1 Wandering Rocks' owner can move Wandering Rocks to another face up dragon as an action.	Wandering Rocks were at the entrance to the Hellespont and clashed together when a ship tried to pass between them.		-1	playerNTreasureHorde
03Phoenix_p52	Trojan Horse	wyvern/03phoenix/Wyvern-03Phoenix-TrojanHorse.jpg	default	Treasure	2	03Phoenix	52	Rare	Action: Place a battle action card from hand under Trojan Horse.  Battle Action: Play all cards from Trojan Horse at not gold cost.  If Trojan Horse is removed from play, all cards under it are discarded.				playerNTreasureHorde
03Phoenix_p53	Ape	wyvern/03phoenix/Wyvern-03Phoenix-Ape.jpg	default	Intercept Action	0	03Phoenix	53	Uncommon	STRENGTH: 2 INTERCEPTOR Attacker must kill Ape before reaching intended target.  Ape counts as dragon in attacked row.  Discard Ape after battle.	The ancient Egyptians venerate the Ape.	2		playerNTreasureHorde
03Phoenix_p54	Badger	wyvern/03phoenix/Wyvern-03Phoenix-Badger.jpg	default	Battle Action	2	03Phoenix	54	Uncommon	Trade hands with your opponent until the end of this battle.	In Chinese myth, the badger is full of mischief and playfulness.  The badger is a shapeshifter in Japanese myth.			playerNTreasureHorde
03Phoenix_p55	Cricket	wyvern/03phoenix/Wyvern-03Phoenix-Cricket.jpg	default	Battle Action	0	03Phoenix	55	Common	STRENGTH MODIFIER: +3 Can only be played on a dragon with a base strength of 2 or less.			+3	playerNTreasureHorde
03Phoenix_p56	Doves	wyvern/03phoenix/Wyvern-03Phoenix-Doves.jpg	default	Battle Action	0	03Phoenix	56	Common	If the battle is a tie, it is a draw and both dragons survive.				playerNTreasureHorde
03Phoenix_p57	Firefly	wyvern/03phoenix/Wyvern-03Phoenix-Firefly.jpg	default	Intercept Action	3	03Phoenix	57	Uncommon	You can redirect attacking dragon to any card which the dragon can legally attack in your battlefield.	In Japanese myth, spirits can take the form of a firefly.			playerNTreasureHorde
03Phoenix_p58	Golden Grasshopper	wyvern/03phoenix/Wyvern-03Phoenix-GoldenGrasshopper.jpg	default	Battle Action	0	03Phoenix	58	Uncommon	Whenever this battle is tied, the defender is ahead.	In ancient Greece, the Golden Grasshopper stood for nobility.			playerNTreasureHorde
03Phoenix_p59	Celestial Charger	wyvern/03phoenix/Wyvern-03Phoenix-CelestialCharger.jpg	default	Battle Action	2	03Phoenix	59	Common	STRENGTH MODIFIER: +5 Can only be played on a dragon with base strength of 2 or less.			+5	playerNTreasureHorde
03Phoenix_p60	The Pathfinder	wyvern/03phoenix/Wyvern-03Phoenix-ThePathfinder.jpg	default	Action	3	03Phoenix	60	Rare	Play on a face up dragon.  This dragon is a scout for this turn.  All other dragon abilities remain the same.				playerNTreasureHorde
03Phoenix_p61	Red Kangaroo	wyvern/03phoenix/Wyvern-03Phoenix-RedKangaroo.jpg	default	Reaction	2	03Phoenix	61	Uncommon	Intercept action just played is countered and you can destroy any card on the table.	The Red Kangaroo, or Kolakola, is an Australian Aboriginal myth.			playerNTreasureHorde
03Phoenix_p62	Lynx	wyvern/03phoenix/Wyvern-03Phoenix-Lynx.jpg	default	Intercept Action	3	03Phoenix	62	Uncommon	STRENGTH: 5 INTERCEPTOR Attacker must kill Lynx before reaching intended target.  Lynx counts as dragon in attacked row.  Discard Lynx after battle.		5		playerNTreasureHorde
03Phoenix_p63	Mermaid	wyvern/03phoenix/Wyvern-03Phoenix-Mermaid.jpg	default	Action	1	03Phoenix	63	Uncommon	Remove all cards that are attached to other cards in both battlefields.  This includes cards that are attached to treasures.				playerNTreasureHorde
03Phoenix_p64	Opinicus	wyvern/03phoenix/Wyvern-03Phoenix-Opinicus.jpg	default	Intercept Action	1	03Phoenix	64	Uncommon	STRENGTH: 3 INTERCEPTOR Attacker must kill Opinicus before reaching intended target.  Opinicus counts as dragon in attacked row.  Discard Opinicus after battle.		3		playerNTreasureHorde
03Phoenix_p65	Owl	wyvern/03phoenix/Wyvern-03Phoenix-Owl.jpg	default	Action	4	03Phoenix	65	Uncommon	Replace one card in your battlefield with any card from your dragon lair draw pile.  Place the new card face down.  Shuffle your dragon lair draw pile after using the Owl.	The owl provides a dual symbol of wisdom and darkness.			playerNTreasureHorde
03Phoenix_p66	Panther	wyvern/03phoenix/Wyvern-03Phoenix-Panther.jpg	default	Battle Action	4	03Phoenix	66	Rare	STRENGTH MODIFIER: +5			+5	playerNTreasureHorde
03Phoenix_p67	Phoenix	wyvern/03phoenix/Wyvern-03Phoenix-Phoenix.jpg	default	Intercept Action	4	03Phoenix	67	Rare	STRENGTH: 6 INTERCEPTOR Attacker must kill Phoenix before reaching intended target.  Phoenix counts as dragon in attacked row.  Discard Phoenix after battle.		6		playerNTreasureHorde
03Phoenix_p68	Puk	wyvern/03phoenix/Wyvern-03Phoenix-Puk.jpg	default	Reaction	0	03Phoenix	68	Common	Counters any attempt to destroy or remove a treasure from your battlefield.  When used against a Pick a Treasure attempt the Pick a Treasure is discarded.	Puk is a Baltic Dragon who brings Treasures to the household he is protecting.			playerNTreasureHorde
03Phoenix_p69	Roc	wyvern/03phoenix/Wyvern-03Phoenix-Roc.jpg	default	Battle Action	0	03Phoenix	69	Uncommon	The dragon that wins this battle loses one strength for each gold piece you pay to the gold mine.	Roc is an Arabian storm bird who feeds elephants to his young.			playerNTreasureHorde
03Phoenix_p70	Seahorse	wyvern/03phoenix/Wyvern-03Phoenix-Seahorse.jpg	default	Intercept Action	2	03Phoenix	70	Uncommon	STRENGTH: 4 INTERCEPTOR Attacker must kill Seahorse before reaching intended target.  Seahorse counts as dragon in attacked row.  Discard Seahorse after battle.		4		playerNTreasureHorde
03Phoenix_p71	Tengu	wyvern/03phoenix/Wyvern-03Phoenix-Tengu.jpg	default	Battle Action	0	03Phoenix	71	Common	If battle ends in a tie, both dragons are killed.  There is no winner or loser.	Tengu is a Japanese Monster demon man-bird.			playerNTreasureHorde
03Phoenix_p72	Golden Dragon	wyvern/03phoenix/Wyvern-03Phoenix-GoldenDragon.jpg	default	Dragon	2	03Phoenix	72	Common	STRENGTH: 2 When Golden Dragon wins a battle, you get gold equal to the base strength of the dragon(s) defeated.	The Golden Dragon is the Chinese Dragon King.	2		playerNDragonLair
03Phoenix_p73	Violet	wyvern/03phoenix/Wyvern-03Phoenix-Violet.jpg	default	Dragon	1	03Phoenix	73	Common	STRENGTH: 2 FLYING Dragons with a base strength of 4 or more lose 2 strength for the rest of a battle in which Violet participates.	Violet is the Japanese Dragon whose spittle becomes pure crystal.	2		playerNDragonLair
03Phoenix_p74	Tatsu	wyvern/03phoenix/Wyvern-03Phoenix-Tatsu.jpg	default	Dragon	1	03Phoenix	74	Common	STRENGTH: 0 SCOUT When Tatsu loses a battle you can put a -1 strength counter on any face up dragon.	In Japanese myth, Tatsu is the sign in the Zodiac we know as Leo.	0		playerNDragonLair
03Phoenix_p75	Sui-Riu	wyvern/03phoenix/Wyvern-03Phoenix-SuiRiu.jpg	default	Dragon	1	03Phoenix	75	Common	STRENGTH: 1 When Sui-Riu loses a battle, you can put a -1 strength counter on any face up dragon.	Sui-Rui is the Japanese rain Dragon.	1		playerNDragonLair
03Phoenix_p76	Han-Riu	wyvern/03phoenix/Wyvern-03Phoenix-HanRiu.jpg	default	Dragon	1	03Phoenix	76	Common	STRENGTH: 2 Night cannot be played in a battle in which Han-Riu is participating.	Han-Riu is a 40 foot long Dragon who can never reach heaven.	2		playerNDragonLair
03Phoenix_p77	Ka-Riu	wyvern/03phoenix/Wyvern-03Phoenix-KaRiu.jpg	default	Dragon	1	03Phoenix	77	Common	STRENGTH: 3 Dragons with base strength of 4 or more lose 2 strength for the rest of the battle in which Ka-Riu participates.		3		playerNDragonLair
03Phoenix_p78	Ri-Riu	wyvern/03phoenix/Wyvern-03Phoenix-RiRiu.jpg	default	Dragon	1	03Phoenix	78	Common	STRENGTH: 0 SCOUT SUPER FLYER Ri-Riu can attack any card.	Ri-Riu can see more than a mile.	0		playerNDragonLair
03Phoenix_p79	Nergal	wyvern/03phoenix/Wyvern-03Phoenix-Nergal.jpg	default	Dragon	1	03Phoenix	79	Common	STRENGTH: 2 When Nergal wins a battle, you can put a +1 strength counter on any face up dragon.	Nergal is a Babylonian Dragon.	2		playerNDragonLair
03Phoenix_p80	Heavenly Naga	wyvern/03phoenix/Wyvern-03Phoenix-HeavenlyNaga.jpg	default	Dragon	1	03Phoenix	80	Common	STRENGTH: 4 When Heavenly Naga is face up, no treasure in this row can be removed by opponent.	Heavenly Naga is the Indian Dragon who guards the Heavenly Palace.	4		playerNDragonLair
03Phoenix_p81	Divine Naga	wyvern/03phoenix/Wyvern-03Phoenix-DivineNaga.jpg	default	Dragon	1	03Phoenix	81	Common	STRENGTH: 2 Flying dragons lose 2 strength for the rest of the battle in which Divine Naga participates.	Divine Naga is an Indian Dragon that creates clouds and rain.	2		playerNDragonLair
03Phoenix_p82	Earthly Naga	wyvern/03phoenix/Wyvern-03Phoenix-EarthlyNaga.jpg	default	Dragon	2	03Phoenix	82	Uncommon	STRENGTH: 0 Earthly Naga gains +1 strength for each terrain card on him.  Ignore all other effects of terrain card except gold symbols.	Earthly Naga is the Indian Dragon that clears out rivers.	0		playerNDragonLair
03Phoenix_p83	Hidden Naga	wyvern/03phoenix/Wyvern-03Phoenix-HiddenNaga.jpg	default	Dragon	1	03Phoenix	83	Common	STRENGTH: 2 When Hidden Naga is face up, no treasure in this row can be removed by opponent.	Hidden Naga is an Indian Dragon that guards treasure.	2		playerNDragonLair
03Phoenix_p84	Piasa	wyvern/03phoenix/Wyvern-03Phoenix-Piasa.jpg	default	Dragon	1	03Phoenix	84	Common	STRENGTH: 1 FLYING Night cannot be played in a battle in which Piasa is participating.	Piasa is a North American Dragon worshipped by Indians.  Piasa means man-eating bird.	1		playerNDragonLair
03Phoenix_p85	O-Gon-Cho	wyvern/03phoenix/Wyvern-03Phoenix-OGonCho.jpg	default	Dragon	3	03Phoenix	85	Uncommon	STRENGTH: 0 FLYING When defending, O-Gon-Cho's strength is the number of cards in opponent's hand at the start of the battle phase.	O-Gon-Cho is a Japanese Dragon that lies in a deep pond and flies as a golden feathered bird every 50 years.	0		playerNDragonLair
03Phoenix_p86	Ethiopian Dream	wyvern/03phoenix/Wyvern-03Phoenix-EthiopianDream.jpg	default	Dragon	1	03Phoenix	86	Common	STRENGTH: 2 FLYING When Ethiopian Dream loses a battle, you can put a -1 strength counter on any face up dragon.	Ethiopian Dream is an African Dragon.	2		playerNDragonLair
03Phoenix_p87	Dragon of Knucker Hole	wyvern/03phoenix/Wyvern-03Phoenix-DragonOfKnuckerHole.jpg	default	Dragon	3	03Phoenix	87	Uncommon	STRENGTH: 0 When attacking, Dragon of Knucker Hole's strength is the number of cards you have in your hand at the start of the battle phase.	Dragon of Knucker Hole is an English Dragon killed by a Knight who won the hand of the King's daughter for his deed.	0		playerNDragonLair
03Phoenix_p88	Dragon of Exe Valley	wyvern/03phoenix/Wyvern-03Phoenix-DragonOfExeValley.jpg	default	Dragon	2	03Phoenix	88	Uncommon	STRENGTH: 1 FLYING When attacking, Dragon of Exe Valley's strength is the number of treasures in play on both sides.	This is an English Dragon who flies across Exe Valley every night to guard Treasure Hordes at Cadbury Castle and Dolbury Hill.	1		playerNDragonLair
03Phoenix_p89	White-Eared Dragon	wyvern/03phoenix/Wyvern-03Phoenix-WhiteEaredDragon.jpg	default	Dragon	1	03Phoenix	89	Common	STRENGTH: 4 When White-Eared Dragon wins a battle, you may turn any face up dragon face down.	White-Eared Dragon is a Hindu Dragon from Valley of Indus.	4		playerNDragonLair
03Phoenix_p90	Green Dragon	wyvern/03phoenix/Wyvern-03Phoenix-GreenDragon.jpg	default	Dragon	1	03Phoenix	90	Common	STRENGTH: 1 When Green Dragon loses a battle winning dragon loses any special abilities for the rest of the game.	Green Dragon is a Chinesse Dragon in Feng-shui myth.	1		playerNDragonLair
04Chameleon_c01	Fu-Tsang-Lung	wyvern/04chameleon/Wyvern-04Chameleon-FuTsangLung.jpg	default	Dragon	2	04Chameleon	1	Uncommon-1	STRENGTH: 4 In the Discard Phase of each players' turn, all face up Dragons with a Current Strength below zero are killed and not replaced.	Wounded dragons are his favorite prey.	4		playerNDragonLair
04Chameleon_c02	Ai-Wa	wyvern/04chameleon/Wyvern-04Chameleon-AiWa.jpg	default	Dragon	1	04Chameleon	2	Common-2	STRENGTH: 3 SUBTERRANEAN Non-Subterranean Dragons get a -2 strength modifer while in battle with Ai-Wa.		3		playerNDragonLair
04Chameleon_c03	Mucilinda	wyvern/04chameleon/Wyvern-04Chameleon-Mucilinda.jpg	default	Dragon	2	04Chameleon	3	Uncommon-2	STRENGTH: 4 Immune to Dragon Slayers.  While Mucilinda is face up, all of your Nagas get +1 strength.  Action: Turn any Naga face down.		4		playerNDragonLair
04Chameleon_c04	Chao-Fung	wyvern/04chameleon/Wyvern-04Chameleon-ChaoFung.jpg	default	Dragon	1	04Chameleon	4	Common-2	STRENGTH: 3 FLYING Gain one gold piece from the Gold Mine for each card played by an opponent during your Action Phases.		3		playerNDragonLair
04Chameleon_c05	Dragonfly	wyvern/04chameleon/Wyvern-04Chameleon-Dragonfly.jpg	default	Dragon	0	04Chameleon	5	Common-2	STRENGTH: 0 FLYING SCOUT When Dragonfly attacks a face down card, guess whether it's a Dragon or Terrain.  If you are right, gain two gold pieces; if wrong, lose two gold pieces.		0		playerNDragonLair
04Chameleon_c06	Mixcoatl	wyvern/04chameleon/Wyvern-04Chameleon-Mixcoatl.jpg	default	Dragon	6	04Chameleon	6	Uncommon-2	STRENGTH: 0 FLYING While attacking, Mixcoatl uses an assigned strength equal to the number of gold pieces in your gold pile at the moment he attacks.		0		playerNDragonLair
04Chameleon_c07	Fire Drake	wyvern/04chameleon/Wyvern-04Chameleon-FireDrake.jpg	default	Dragon	2	04Chameleon	7	Uncommon-4	STRENGTH: 4 While defending, Fire Drake gets +1 strength for each Treasure in play (including against Dragon Slayers).		4		playerNDragonLair
04Chameleon_c08	Chi-Wen	wyvern/04chameleon/Wyvern-04Chameleon-ChiWen.jpg	default	Dragon	2	04Chameleon	8	Uncommon-3	STRENGTH: 0 SCOUT Place a +1 strength counter on Chi-Wen each time Chi-Wen attacks and eliminates a Terrain card.		0		playerNDragonLair
04Chameleon_c09	Ti-Lung	wyvern/04chameleon/Wyvern-04Chameleon-TiLung.jpg	default	Dragon	1	04Chameleon	9	Common-2	STRENGTH: 3 SUBTERRANEAN Gain one gold piece each time an opponent exchanges one of their Battle Positions in lieu of attacking.		3		playerNDragonLair
04Chameleon_c10	Dragon of Nunnington	wyvern/04chameleon/Wyvern-04Chameleon-DragonOfNunnington.jpg	default	Dragon	1	04Chameleon	10	Uncommon-4	STRENGTH: 4 FLYING Reaction: Pay two gold pieces to counter any Dragon Slayer Action aimed at Dragon of Nunnington or any target one card away (including diagonally).		4		playerNDragonLair
04Chameleon_c11	Hege	wyvern/04chameleon/Wyvern-04Chameleon-Hege.jpg	default	Dragon	2	04Chameleon	11	Uncommon-3	STRENGTH: 2 FLYING Action or Battle Action: Once on each player's turn Hege may use any Treasure in play as if it were in this row.		2		playerNDragonLair
04Chameleon_c12	Dragon of Wells	wyvern/04chameleon/Wyvern-04Chameleon-DragonOfWells.jpg	default	Dragon	1	04Chameleon	12	Uncommon-3	STRENGTH: 1 Action: Pay one gold piece to give a +1 strength counter to any other face up Dragon.  This Action may be used once on each of your turns.		1		playerNDragonLair
04Chameleon_c13	Dragon of Deerhurst	wyvern/04chameleon/Wyvern-04Chameleon-DragonOfDeerhurst.jpg	default	Dragon	1	04Chameleon	13	Uncommon-4	STRENGTH: 3 Action or Battle Action: Pay one gold piece to remove all negative strength modifiers from Dragon of Deerhurst.		3		playerNDragonLair
04Chameleon_c14	Megalith	wyvern/04chameleon/Wyvern-04Chameleon-Megalith.jpg	default	Dragon	2	04Chameleon	14	Uncommon-2	STRENGTH: 3 Native Terrain: Ruins.  When Megalith is killed in a battle, one opposing Dragon must be turned face down.  It must be paid for again when it is turned face up.		3		playerNDragonLair
04Chameleon_c15	Oceanus	wyvern/04chameleon/Wyvern-04Chameleon-Oceanus.jpg	default	Dragon	2	04Chameleon	15	Uncommon-2	STRENGTH: 1 Native Terrain: Ocean.  Battle Action: Discard a Seaweed card from your hand; Oceanus survives this battle.		1		playerNDragonLair
04Chameleon_c16	Sea Goat	wyvern/04chameleon/Wyvern-04Chameleon-SeaGoat.jpg	default	Dragon	1	04Chameleon	16	Uncommon-4	STRENGTH: 4 Gain two gold pieces from the Gold Mine each time an opponent plays a Reaction card.		4		playerNDragonLair
04Chameleon_c17	Drachenfels	wyvern/04chameleon/Wyvern-04Chameleon-Drachenfels.jpg	default	Dragon	2	04Chameleon	17	Uncommon-3	STRENGTH: 4 FLYING Native Terrain: Mountain.  Battle Action: Pay one gold piece; opposing Dragon gets a -1 strength counter.  This may be done once per battle.		4		playerNDragonLair
04Chameleon_c18	Helix	wyvern/04chameleon/Wyvern-04Chameleon-Helix.jpg	default	Dragon	2	04Chameleon	18	Uncommon-3	STRENGTH: 1 Native Terrain: Vines.  Action: Pay one gold; no Battle Action Cards may be played this turn.		1		playerNDragonLair
04Chameleon_c19	Ripplet	wyvern/04chameleon/Wyvern-04Chameleon-Ripplet.jpg	default	Dragon	2	04Chameleon	19	Uncommon-3	STRENGTH: 3 Native Terrain: Stream.  When Ripplet loses a battle opponent must pay you two gold.  If opponent cannot pay they must discard a card from  their hand at random.		3		playerNDragonLair
04Chameleon_c20	Lacustrian	wyvern/04chameleon/Wyvern-04Chameleon-Lacustrian.jpg	default	Dragon	2	04Chameleon	20	Uncommon-4	STRENGTH: 2 Native Terrain: Lake x2		2		playerNDragonLair
04Chameleon_c21	Teuton	wyvern/04chameleon/Wyvern-04Chameleon-Teuton.jpg	default	Dragon	2	04Chameleon	21	Uncommon-4	STRENGTH: 1 Native Terrain: Forest		1		playerNDragonLair
04Chameleon_c22	Kalahari	wyvern/04chameleon/Wyvern-04Chameleon-Kalahari.jpg	default	Dragon	2	04Chameleon	22	Uncommon-2	STRENGTH: 4 Native Terrain: Desert.  Heatwaves have no effect on Kalahari.  Each Heatwave in your discard pile counts as if it were a Desert Terrain.		4		playerNDragonLair
04Chameleon_c23	Riparian	wyvern/04chameleon/Wyvern-04Chameleon-Riparian.jpg	default	Dragon	2	04Chameleon	23	Uncommon-2	STRENGTH: 3 FLYING Native Terrain: River.  Action: Pay one gold piece to look at opponent's hand; opponent must discard all Dwarven Armies.		3		playerNDragonLair
04Chameleon_c24	Miasma	wyvern/04chameleon/Wyvern-04Chameleon-Miasma.jpg	default	Dragon	2	04Chameleon	24	Uncommon-4	STRENGTH: 0 Native Terrain: Swamp x2		0		playerNDragonLair
04Chameleon_c25	Bellerophon	wyvern/04chameleon/Wyvern-04Chameleon-Bellerophon.jpg	default	Dragon Slayer Action	2	04Chameleon	25	Common-3	Bellerophon kills any Dragon with the Native Terrain special ability, or allows you to remove from the game up to three cards from your opponent's discard piles.				playerNTreasureHorde
04Chameleon_c26	Argonauts	wyvern/04chameleon/Wyvern-04Chameleon-Argonauts.jpg	default	Dragon Slayer Action	4	04Chameleon	26	Common-2	The Argonauts kill every face up Dragon whose current strength is less than zero.				playerNTreasureHorde
04Chameleon_c27	Rustem	wyvern/04chameleon/Wyvern-04Chameleon-Rustem.jpg	default	Dragon Slayer Action	0	04Chameleon	27	Common-3	Opponent must discard an Intercept Action from their hand.  If they have no Intercept Actions you still must skip your Battle Phase.				playerNTreasureHorde
04Chameleon_c28	Reclaimed Treasure	wyvern/04chameleon/Wyvern-04Chameleon-ReclaimedTreasure.jpg	default	Action	2	04Chameleon	28	Common-3	Return any Treasure card from your Treasure Horde Discard Pile to your hand.				playerNTreasureHorde
04Chameleon_c29	Sanctuary	wyvern/04chameleon/Wyvern-04Chameleon-Sanctuary.jpg	default	Action	2	04Chameleon	29	Common-3	Target face up Dragon can't be attacked by a Dragon unless your opponent pays three gold pieces to the Gold Mine.  In each of your Draw Phases, pay two gold pieces to the Gold Mine or discard Sanctuary from target Dragon.				playerNTreasureHorde
04Chameleon_c30	All or Nothing	wyvern/04chameleon/Wyvern-04Chameleon-AllOrNothing.jpg	default	Action	0	04Chameleon	30	Uncommon-3	Roll a six-sided die.  On a result of 1 through 5, you gain gold equal to double the number rolled.  On a result of 6, you lose all of your positions and the game.  Score the game normally.				playerNTreasureHorde
04Chameleon_c31	Torrential Rains	wyvern/04chameleon/Wyvern-04Chameleon-TorrentialRains.jpg	default	Action	2	04Chameleon	31	Common-3	You may rearrange all the cards in an opponent's battlefield; no cards may be turned face up or face down, and attached cards may not change targets.  You may not look at face down cards.				playerNTreasureHorde
04Chameleon_c32	Lost City	wyvern/04chameleon/Wyvern-04Chameleon-LostCity.jpg	default	Action	0	04Chameleon	32	Common-3	Opponent may not look at any face down cards in their battlefield during the remainder of this turn and the next.				playerNTreasureHorde
04Chameleon_c33	Golem	wyvern/04chameleon/Wyvern-04Chameleon-Golem.jpg	default	Action	4	04Chameleon	33	Uncommon-2	Replace any Dragon or face down Terrain in your battlefield with the Golem, which instantly becomes a duplicate of any face up Dragon in play for the rest of the  game.  If original Dragon leaves play, Golem is discarded and not replace.				playerNTreasureHorde
04Chameleon_c34	Grave Diggers	wyvern/04chameleon/Wyvern-04Chameleon-GraveDiggers.jpg	default	Action	2	04Chameleon	34	Common-3	Return any Dragon Slayer card from your Treasure Horde Discard Pile to your hand.				playerNTreasureHorde
04Chameleon_c35	Stolen Equipment	wyvern/04chameleon/Wyvern-04Chameleon-StolenEquipment.jpg	default	Action	1	04Chameleon	35	Common-2	Each player selects and discards one card from their hand for each face up Dragon in their battlefield.				playerNTreasureHorde
04Chameleon_c36	Freya	wyvern/04chameleon/Wyvern-04Chameleon-Freya.jpg	default	Action	0	04Chameleon	36	Common-3	Immediately exchange any Dragon or face down Terrain in your battlefield with the top card of your Dragon Lair Draw Pile.				playerNTreasureHorde
04Chameleon_c37	Treasure Find	wyvern/04chameleon/Wyvern-04Chameleon-TreasureFind.jpg	default	Action	3	04Chameleon	37	Uncommon-3	Search your Treasure Horde Draw Pile for any Treasure and put it directly into play, paying for it normally.				playerNTreasureHorde
04Chameleon_c38	Gold Dig	wyvern/04chameleon/Wyvern-04Chameleon-GoldDig.jpg	default	Action	0	04Chameleon	38	Common-2	You gain X gold pieces; X equals the number of gold symbols on the top card in your Dragon Lair Discard Pile.				playerNTreasureHorde
04Chameleon_c39	Brain Drain	wyvern/04chameleon/Wyvern-04Chameleon-BrainDrain.jpg	default	Action	2	04Chameleon	39	Common-3	Target Dragon loses all special abilities while Brain Drain is on it.  Discard Brain Drain if target Dragon is turned face down.				playerNTreasureHorde
04Chameleon_c40	Windfall	wyvern/04chameleon/Wyvern-04Chameleon-Windfall.jpg	default	Action	0	04Chameleon	40	Common-3	Each player gains one gold piece from the Gold Mine for each face up Dragon in his or her battlefield when Windfall is played.				playerNTreasureHorde
04Chameleon_c41	Shifting Sands	wyvern/04chameleon/Wyvern-04Chameleon-ShiftingSands.jpg	default	Action	1	04Chameleon	41	Common-2	You may rearrange all the cards in your battlefield.  No cards may be t urned face up or face down and attached cards may not change targets.				playerNTreasureHorde
04Chameleon_c42	Treasure Fire	wyvern/04chameleon/Wyvern-04Chameleon-TreasureFire.jpg	default	Action	3	04Chameleon	42	Common-3	All of your opponents' Treasures that are in play when you play Treasure Fire are immediately discarded.				playerNTreasureHorde
04Chameleon_c43	Thunderbolt	wyvern/04chameleon/Wyvern-04Chameleon-Thunderbolt.jpg	default	Action	2	04Chameleon	43	Common-3	For each gold you pay in addition to the cost of Thunderbolt, put a -1 strength counter on any one face up Dragon.				playerNTreasureHorde
04Chameleon_c44	Black Rainbow	wyvern/04chameleon/Wyvern-04Chameleon-BlackRainbow.jpg	default	Action	2	04Chameleon	44	Common-2	Turn all of your own face up Dragons face down.				playerNTreasureHorde
04Chameleon_c45	Rainbow	wyvern/04chameleon/Wyvern-04Chameleon-Rainbow.jpg	default	Action	0	04Chameleon	45	Common-3	Turn as many of your Dragons as you wish face up (paying for them, if required).  Gain one gold piece from the Gold Mine for each Dragon turned face up by this Action.				playerNTreasureHorde
04Chameleon_c46	Scorpion Men	wyvern/04chameleon/Wyvern-04Chameleon-ScorpionMen.jpg	default	Battle Action	1	04Chameleon	46	Common-2	The player who wins this battle must discard the top two cards from his or her Dragon Lair Draw Pile.				playerNTreasureHorde
04Chameleon_c47	Alberich	wyvern/04chameleon/Wyvern-04Chameleon-Alberich.jpg	default	Battle Action	1	04Chameleon	47	Uncommon-4	STRENGTH MODIFIER: +1 The winner of this battle gains one additional Treasure Position in this row.  Use Alberich to mark the new position.  Alberich counts as a Dwarven Army.			+1	playerNTreasureHorde
04Chameleon_c48	Horn of the Unicorn	wyvern/04chameleon/Wyvern-04Chameleon-HornOfTheUnicorn.jpg	default	Battle Action	1	04Chameleon	48	Common-3	You may discard any Dragon in your Battlefield instead of the Dragon that loses this battle.  You may not discard a Dragon that was involved in the Battle.  Discarded Dragon need not have been paid for.				playerNTreasureHorde
04Chameleon_c49	Mental Domination	wyvern/04chameleon/Wyvern-04Chameleon-MentalDomination.jpg	default	Battle Action	2	04Chameleon	49	Uncommon-4	You can force any face up Dragon of two or less base strength to Help on either side of this battle.  Target Dragon can't already be in the battle.				playerNTreasureHorde
