databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	player	cost	mu	keywords	stat	text	flavor	rarity	number
e5d35872-f442-4f56-a277-478ccc8a43c8	Marionette	netrunner-1996/proteus/Netrunner1996-Proteus-Marionette.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	3	0	Sentry-Killer	0	@ Trash a program. @ End the run. If Runner passes Marionette, pay [1], or uninstall it and store it in HQ.	"The Marionette's not such a big deal; it's who's pulling the strings."	Common	39
0c6f6ad9-069d-4932-8a1e-bd36624c6908	Marked Accounts	netrunner-1996/proteus/Netrunner1996-Proteus-MarkedAccounts.jpg	default	Agenda	Proteus	Proteus	playerNDeck	corp	4	0	Gray Ops-Ambush	2	When Runner accesses Marked Accounts, give Runner a tag, even if it is not installed. If Marked Accounts is accessed from R&D, Runner must show it to you.	"First Eurobank called, reporting a failed credit transfer from one of our marked funds. They're giving us the perp's address."  "Good. So which fund was broken into?"   "Heh. Get this: 'Counterintrusion Disbursements.'"	Common	40
a7a021a5-7321-42d8-b3b0-7a627b71ca9c	Mastermind	netrunner-1996/proteus/Netrunner1996-Proteus-Mastermind.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	7	0	Sentry-Black Ice-AP-Zombie	0	@ Do 1 brain damage for each rezzed piece of ice installed outside Mastermind. @ End the run. Mastermind has +1 strength for each rezzed piece of ice installed outside it.		Uncommon	41
cc37ac14-caeb-485f-83ae-d304df24e7ba	Minotaur	netrunner-1996/proteus/Netrunner1996-Proteus-Minotaur.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	6	0	Sentry	4	For each rezzed code gate or wall installed outside Minotaur, Minotaur has one "@ End the run" subroutine.		Uncommon	42
8e6ab6ce-d8c9-45b5-877d-cec1789e58a1	Misleading Access Menus	netrunner-1996/proteus/Netrunner1996-Proteus-MisleadingAccessMenus.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	0	0	Code Gate	1	@ End the run unless Runner pays [1]. Gain [3] when you rez Misleading Access Menus.	"You wouldn't believe how many suckers try to access 'Tools/Certain Death.'"	Common	43
12c24446-1d49-4c37-a14d-3bb3c7360317	Mobile Barricade	netrunner-1996/proteus/Netrunner1996-Proteus-MobileBarricade.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	6	0	Wall	3	@ Do 1 Net damage. @ End the run. [1]: Move Mobile Barricade and insert it in a different position on this data fort. Use this ability only at the start of a run on this data fort. You may use this ability even if Mobile Barricade is unrezzed, in which case, you reveal it.		Rare	44
40ac048d-cce0-4f7a-af06-d0ee8e99bdda	Networked Center	netrunner-1996/proteus/Netrunner1996-Proteus-NetworkedCenter.jpg	default	Upgrade	Proteus	Proteus	playerNDeck	corp	4	0	Region-Asset	3	The difficulty of Gray Ops agendas installed in this fort is reduced by 1.	The LANs and WANs of the late 20th century gave way to SWANs (Super-Wide-Area Networks), which were as graceful at data relay as their acronym suggested.	Rare	45
e7f8c847-2454-4633-a91c-363388f2c925	Obfuscated Fortress	netrunner-1996/proteus/Netrunner1996-Proteus-ObfuscatedFortress.jpg	default	Upgrade	Proteus	Proteus	playerNDeck	corp	4	0		0	At the start of a run on this fort, Runner must announce the number of bits he or she will spend during the run. Runner cannot spend more than this during that run. If Runner does not spend that many bits during that run, the Runner loses the remainder once the run is complete. You may rez Obfuscated Fortress at the start of a run on this fort.		Rare	46
a65d325c-b488-4a4a-99bc-e2991177d732	Panic Button	netrunner-1996/proteus/Netrunner1996-Proteus-PanicButton.jpg	default	Upgrade	Proteus	Proteus	playerNDeck	corp	1	0		4	Install Panic Button only in HQ. [1]: Draw a card. Use this ability only during a run on HQ.	"As a last resort, I'm trying something I learned from Marketing: bombard him with sexy options and chances are he'll choose something he doesn't need."	Uncommon	47
cf31bca5-829e-47ef-ac80-5d881dd72f27	Pattel Antibody	netrunner-1996/proteus/Netrunner1996-Proteus-PattelAntibody.jpg	default	Node	Proteus	Proteus	playerNDeck	corp	0	0	Ambush-Virus	0	When Runner accesses Pattel Antibody, you may pay [3] to put a Pattel counter on all installed icebreakers, even if Pattel Antibody is not installed. Ignore this effect if Runner accesses Pattel Antibody from the Archives. Each Pattel counter on an icebreaker reduces its strength by 1. If Pattel Antibody is accessed from R&D, Runner must show it to you.		Uncommon	48
1ed6f106-3d49-46ad-80e7-9b6f209969aa	Pavit Bharat	netrunner-1996/proteus/Netrunner1996-Proteus-PavitBharat.jpg	default	Upgrade	Proteus	Proteus	playerNDeck	corp	2	0	Sysop	0	Install Pavit only in a subsidiary data fort. When you rez Pavit Bharat, uninstall all cards installed in this fort and store them in HQ. Install an equal number of cards from HQ in this fort. Rez Pavit Bharat only when Runner has passed the last piece of ice on this fort.	"Pavit" means "pious" -but hey, it's not like any parents predict their kid will grow up to be a ruthless security agent.	Rare	49
d0d575f8-fbd4-4da1-8c0e-bca28a7310ea	Please Don't Choke Anyone	netrunner-1996/proteus/Netrunner1996-Proteus-PleaseDontChokeAnyone.jpg	default	Agenda	Proteus	Proteus	playerNDeck	corp	4	0	Gray Ops	2	For each 1 damage you successfully do, you may choose instead to prevent that damage and put a PDCAcounter on Please Don 't Choke Anyone. PDCA counter: Gain an action. Use this ability only once per turn and only during your turn.	"First, let's consider the problem not as a series of independent actions, Bob, But as a series... Oh lord, just kill him."	Rare	50
726261ca-6517-4b4c-86bb-85851d3be67d	Project Venice	netrunner-1996/proteus/Netrunner1996-Proteus-ProjectVenice.jpg	default	Agenda	Proteus	Proteus	playerNDeck	corp	4	0	Asset	2	For every three advancement counters over Project Venice 's difficulty that are on Project Venice when you score it, gain an action during each of your turns.	"Attention all substations: Project Venice has crashed again due to server difficulties. Please observe safety precautions while unplugging any programmers or corprunners."	Common	51
429dc83b-8c45-439b-b31a-b08afcb61314	Project Zurich	netrunner-1996/proteus/Netrunner1996-Proteus-ProjectZurich.jpg	default	Agenda	Proteus	Proteus	playerNDeck	corp	3	0	Asset	2	For every two advancement counters over Project Zurich 's difficulty that are on Project Zurich when you score it, gain [1] at the start of each of your turns.	"With only minor deviation from standard accounting practices, we can improve our bottom line significantly."	Common	52
47351c36-0882-4b7d-9e27-79727712e0c4	Rasmin Bridger	netrunner-1996/proteus/Netrunner1996-Proteus-RasminBridger.jpg	default	Upgrade	Proteus	Proteus	playerNDeck	corp	4	0	Sysop	2	After Runner passes each piece of ice on this fort, Runner must pay [1] or end the run.	"Fifty for the Shotgun Wire, twenty to get past the Filter-even the Hellhound wanted a cool three hundred! That place is worse than a third-world bureaucracy! We should seriously rethink their merger proposal." -Erin Devlin, WuTech COO	Uncommon	53
c7ac08e2-2190-47de-a345-6b1e9e5e770b	Raymond Ellison	netrunner-1996/proteus/Netrunner1996-Proteus-RaymondEllison.jpg	default	Upgrade	Proteus	Proteus	playerNDeck	corp	0	0	Sysop	2	Install Raymond Ellison only in a subsidiary data fort. [T]: Remove any number of advancement counters from cards installed in this data fort. Gain [3] for each advancement counter removed. Use this ability only during a run. At the end of the run, return to the bank any of the bits gained that you did not spend.		Uncommon	54
31cb5ed8-ca36-4637-b78f-ec10c1c28526	Rent-to-Own Contract	netrunner-1996/proteus/Netrunner1996-Proteus-RentToOwnContract.jpg	default	Operation	Proteus	Proteus	playerNDeck	corp	0	0	Transactions	0	Rez a piece of ice, at no cost. Put on that ice a number of Term counters equal to its rez cost. At the start of each of your turns, if you have at least [2], lose [2] and remove one of these Term counters; otherwise, put a Term counter on that piece of ice.		Uncommon	55
0327b572-d2d7-435d-94a8-7beddb944327	Research Bunker	netrunner-1996/proteus/Netrunner1996-Proteus-ResearchBunker.jpg	default	Upgrade	Proteus	Proteus	playerNDeck	corp	4	0	Region-Asset	3	The difficulty of research agendas installed in this fort is reduced by 1.	"I want this Proteus ice tested by dawn."  "But, Dr. Kordite, it's already dawn."  "Do you think anyone in R&D knows that?"	Rare	56
b0aa9187-6519-4128-8465-dc9a980a1270	Riddler	netrunner-1996/proteus/Netrunner1996-Proteus-Riddler.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	2	0	Code Gate	4	[2]: Riddler has one "Subroutine End the run" "@ for the present encounter. Use this ability only when Runner encounters Riddler.	"Why is a raven like a write-protect?"	Common	57
1e9d314f-ff29-40cc-a0f4-3d19f7cc7aa8	Roadblock	netrunner-1996/proteus/Netrunner1996-Proteus-Roadblock.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	2	0	Code Gate-Random	0	@ End the run. When Runner encounters Roadblock, roll a die. On a 6, derez Roadblock, and Runner automatically passes it; otherwise, add the result to Roadblock's strength for that encounter.	"Do you have any stolen data to declare?"	Rare	58
2fdecce3-7c7d-425b-9ab5-89c1d3010fa8	Sandstorm	netrunner-1996/proteus/Netrunner1996-Proteus-Sandstorm.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	4	0	Wall	4	Sandstorm has one "@ End the run" subroutine for every [2] you pay, above the rez cost, when you rez it.	"Like a snow crash, only much grittier."	Common	59
cf9149b7-50b6-40e8-a4ec-8fa51f4b79a7	Scaffolding	netrunner-1996/proteus/Netrunner1996-Proteus-Scaffolding.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	2	0	Wall	0	@ End the run. If Runner passes Scaffolding, you may choose to uninstall it, store it in HQ, and gain [1].	"Usually it's not the scaffolding that's the problem but whatever it is they're repairing on the other side."	Common	60
040c81ec-b331-4887-895d-66ce004fa135	Schlaghund Pointers	netrunner-1996/proteus/Netrunner1996-Proteus-SchlaghundPointers.jpg	default	Operation	Proteus	Proteus	playerNDeck	corp	6	0		0	Play only if Runner has attempted a run this game. Trace 3– If trace is successful, give Runner a tag. Pay [1], in addition to the normal cost, for each point of trace above 0.	"The mark lives in a city that lets wild dogs run around as a way of curbing the homeless presence, and these puppies will blend right in."	Uncommon	61
4f65a46f-ede7-420f-bd86-7dc7e50f41a8	Simon Francisco	netrunner-1996/proteus/Netrunner1996-Proteus-SimonFrancisco.jpg	default	Upgrade	Proteus	Proteus	playerNDeck	corp	3	0	Sysop	3	Install Simon Francisco only in R&D or HQ. During a run in which Simon Francisco is accessed, Runner accesses one less card stored in this fort.	"No, no, we don't have enforcers here at Futokora. You must've met one of our customer service reps."	Uncommon	62
9c35a81b-c0d4-4c9c-a671-7b7222c02527	Siren	netrunner-1996/proteus/Netrunner1996-Proteus-Siren.jpg	default	Node	Proteus	Proteus	playerNDeck	corp	3	0		0	Rez Siren when you install it. Install Siren only if you can pay to rez it. [1]: If possible, Runner must make a run on the fort Siren is installed in, instead of on the fort he or she was originally going to make a run on. Use this ability only at the start of a run.	"They'll come. Just leak one word: 'oops.'" -Magnificent Curtis	Uncommon	63
356799d4-43ec-4242-845a-1fdd5924bf4e	Snowbank	netrunner-1996/proteus/Netrunner1996-Proteus-Snowbank.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	0	0	Wall	0	@ End the run unless Runner pays [1]. Gain [3] when you rez Snowbank.	"Sure you can jump right through, but let me tell you a story about a kid on my street who jumped off his fire escape into a snowbank..."	Common	64
d4ba3706-7ef7-4741-9a66-fb5c9f268bcc	Sphinx 2006	netrunner-1996/proteus/Netrunner1996-Proteus-Sphinx2006.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	6	0	Code Gate	5	@ End the run. When you rez Sphinx 2006, you may pay [4], above the rez cost, to make it a sentry instead of a code gate	"What runs on four megs in the morning, two megs in the afternoon, and three megs in the evening?"	Uncommon	65
9ca6398b-fb09-449c-99c6-37051f854235	Stereogram Antibody	netrunner-1996/proteus/Netrunner1996-Proteus-StereogramAntibody.jpg	default	Node	Proteus	Proteus	playerNDeck	corp	0	0	Ambush-Virus	0	When Runner accesses Stereogram Antibody from the Archives, do 1 Net damage and shuffle Stereogram Antibody into R&D.	"Don't focus on it! Just let your desk's interface routines save you the headache... and the nosebleed from the feedback."	Rare	66
e226864a-d760-4162-be3b-fa73ab14a4eb	Sumo 2008	netrunner-1996/proteus/Netrunner1996-Proteus-Sumo2008.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	8	0	Sentry	5	@ End the run. When you rez Sumo 2008, you may pay [1], above the rez cost, to make it a wall instead of a sentry.	"I see the kanji characters on his belt translate to 'wide load.'" "Plus, if you look real close, you can see I coded a smiley face in his navel."	Uncommon	67
e2b24f1f-6bf9-44e9-95cc-eafa1377ac9b	Syd Meyer Superstores	netrunner-1996/proteus/Netrunner1996-Proteus-SydMeyerSuperstores.jpg	default	Node	Proteus	Proteus	playerNDeck	corp	0	0	Asset	2	[A]: Trash a rezzed piece of ice. Gain [4].	"Let me get this straight: you ran the databacks of Syd Meyer Superstores with a 'breaker you bought at Syd's? Congrats, you just participated in their standard product-test program."	Common	68
109d1561-e228-4d9d-bbf4-6e04c3135fdf	Toughonium™ Wall	netrunner-1996/proteus/Netrunner1996-Proteus-ToughoniumWall.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	13	0	Wall	7	@ End the run. @ End the run. @ End the run. @ End the run.	It's so tough you can't even think about breaking it.	Rare	69
0364c25f-f1ee-4b7f-89ea-a3144d4e597f	Tumblers	netrunner-1996/proteus/Netrunner1996-Proteus-Tumblers.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	5	0	Code Gate	4	@ End the run. If Runner passes Tumblers, you may choose to uninstall it, store it in HQ, and gain [1].	"They're not pistons. They just put the flattened icon in as a sick joke."	Common	70
0d9527f3-d8e5-4e52-a600-1869879d5b9c	Twisty Passages	netrunner-1996/proteus/Netrunner1996-Proteus-TwistyPassages.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	3	0	Code Gate	4	@ End the run. If Runner passes Twisty Passages, pay [1], or uninstall it and store it in HQ.	It's got routines that specifically target Smarteye; the eyeball becomes a little eight ball that says, "You see a little file here. Do you want to go (n)orth or(s)outh?"	Common	71
2029ab13-205c-4a35-8737-5be0ed03199e	Underworld Mole	netrunner-1996/proteus/Netrunner1996-Proteus-UnderworldMole.jpg	default	Operation	Proteus	Proteus	playerNDeck	corp	6	0	Gray Ops	0	Play only if Runner installed any resources during his or her last turn. Trace 4– If trace is successful, trash a resource Runner installed during his or her last turn and give Runner a tag.	Everybody knows somebody who knows a little too much about anybody.	Common	72
829253e7-7832-440e-b3a7-31546f079c4c	Viral Breeding Ground	netrunner-1996/proteus/Netrunner1996-Proteus-ViralBreedingGround.jpg	default	Agenda	Proteus	Proteus	playerNDeck	corp	4	0	Research-Ambush-Virus	2	When you score Breeding Ground, trash all cards installed in or on the fort Breeding Ground was installed in. When Runner accesses Breeding Ground, choose up to two programs for each advancement counter on Breeding Ground; Runner brings those programs into his or her hand.		Common	73
047f112d-c88c-4959-8559-17e8806a7c9c	Walking Wall	netrunner-1996/proteus/Netrunner1996-Proteus-WalkingWall.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	5	0	Wall	3	@ End the run. [1]: Move Walking Wall and insert it in a different position on this data fort. Use this ability only at the start of a run on this data fort. You may use this ability even if Walking Wall is unrezzed, in which case, you reveal it.		Common	74
79ae2309-1cbb-4cdf-a9f9-1fdfe7986f87	Washed-Up Solo Construct	netrunner-1996/proteus/Netrunner1996-Proteus-WashedUpSoloConstruct.jpg	default	Ice	Proteus	Proteus	playerNDeck	corp	0	0	Sentry-Killer	0	@ Trash a program unless Runner pays [1]. Gain [3] when you rez Washed-Up Solo Construct.	"Before they made my construct, they told me, 'You're getting too slow for street work, but we can transfer you into software security.' How was I to know?"	Common	75
6d66fd03-44fb-42b5-9d64-07f6a6285ba8	Weapons Depot	netrunner-1996/proteus/Netrunner1996-Proteus-WeaponsDepot.jpg	default	Upgrade	Proteus	Proteus	playerNDeck	corp	4	0	Region-Asset	3	The difficulty of Black Ops agendas installed in this fort is reduced by 1.		Rare	76
9a1d67ec-bbeb-40dd-bf4e-0b0dc0b5c3f6	World Domination	netrunner-1996/proteus/Netrunner1996-Proteus-WorldDomination.jpg	default	Agenda	Proteus	Proteus	playerNDeck	corp	12	0	Black Ops	3	Score an additional 4 agenda points when you score World Domination.	"So, Wilson, how in the frack did you know the fileset was secret plans for world domination?" "'Cause it was labeled 'Secret Plans for World Domination.'"	Rare	77
3a79fdfc-e28f-4f67-8f41-3a64685354d0	Airport Locker	netrunner-1996/proteus/Netrunner1996-Proteus-AirportLocker.jpg	default	Resource	Proteus	Proteus	playerNDeck	runner	0	0	Hidden	0	[5], [T]: Search your stack for a program, and install that program, if you can. Shuffle your stack afterwards. You may use this ability during an encounter with a piece of ice.		Rare	78
59158bb1-09cd-460d-be81-aa79c298bc2b	All-Hands	netrunner-1996/proteus/Netrunner1996-Proteus-AllHands.jpg	default	Prep	Proteus	Proteus	playerNDeck	runner	3	0		0	Make a run on HQ. If run is successful, access three additional cards from HQ. You cannot use noisy icebreakers during the run.	"Now who called this meeting?"	Common	79
defc2d4e-31e4-42f6-b1cf-c137ce810fc0	Armageddon	netrunner-1996/proteus/Netrunner1996-Proteus-Armageddon.jpg	default	Program	Proteus	Proteus	playerNDeck	runner	1	1	Virus-Random	0	After each successful run on R&D, you may choose to give the Corp a Doom counter instead of accessing cards from R&D. Each Doom counter forces the Corp to roll a die whenever it installs a card. On a 6, the card is trashed after it is installed, and the Corp removes a Doom counter.	"Who's up for another Deathmatch 2020?"	Rare	80
6ca431ca-b73e-452a-8cbf-e99ce761de0b	Back Door to Netwatch	netrunner-1996/proteus/Netrunner1996-Proteus-BackDoorToNetwatch.jpg	default	Resource	Proteus	Proteus	playerNDeck	runner	0	0	Hidden-Bad Publicity	0	[3], [T]: Cancel the effect of a successful trace. Give the Corp 1 Bad Publicity point if the trace would have had an effect other than or in addition to giving you any tags.		Rare	81
33e03c90-be13-4760-91f2-243760680758	Back Door to Rivals	netrunner-1996/proteus/Netrunner1996-Proteus-BackDoorToRivals.jpg	default	Resource	Proteus	Proteus	playerNDeck	runner	2	0	Base Link	0	[0]: Base link 2. [3]: +1 link. Gain [1] whenever you successfully use Back Door to Rivals to avoid a trace.	"Some corp just smashed into Iron Willie's place and busted him up real bad." "No kidding. Hunh."	Common	82
20ffb351-1285-4bdd-abd8-7e692b8ed42b	Bargain with Viacox	netrunner-1996/proteus/Netrunner1996-Proteus-BargainWithViacox.jpg	default	Resource	Proteus	Proteus	playerNDeck	runner	3	0	Random	0	After the turn in which you install Viacox, you gain an action during each of your turns, which you must take if possible. Roll a die at the start of each of your turns to find out what the action is. On a 1, draw a card. On a 2, gain [1]. On a 3, make a run on R&D. On a 4, make a run on HQ. On a 5, make a run on a subsidiary data fort. On a 6, reveal a card to the Corp at random from your hand, and play or install that card.		Rare	83
01e88fe2-b430-45a9-8b7c-72ee9c9c5c3b	Big Frackin' Gun	netrunner-1996/proteus/Netrunner1996-Proteus-BigFrackinGun.jpg	default	Program	Proteus	Proteus	playerNDeck	runner	2	1	Icebreaker-Killer	7	[6]: Break up to five sentry subroutines on a single piece of ice. [1]: +1 strength	"Does that have to be your solution to everything?" "Well... yes, now stand back."	Common	84
e165e2e6-64cf-4dd8-ac3a-bb54f890eeb4	Black Widow	netrunner-1996/proteus/Netrunner1996-Proteus-BlackWidow.jpg	default	Program	Proteus	Proteus	playerNDeck	runner	9	1	Icebreaker-Killer	2	[1]: Break sentry subroutine. [2]: +1 strength Choose an installed piece of ice when you install Black Widow. Black Widow gets +5 strength during each encounter with that piece of ice.	"When she pours on the charm, a piece of ice falls hard."	Uncommon	85
8f2c5a2a-d38c-4384-972c-033d00e1a64d	Blackmail	netrunner-1996/proteus/Netrunner1996-Proteus-Blackmail.jpg	default	Prep	Proteus	Proteus	playerNDeck	runner	12	0		0	Make a run on HQ. If run is successful, do not access cards from HQ; instead, score 1 agenda point.	"... only if you fork over the negatives too, chombatta."	Rare	86
eae086e6-b290-420a-bb3a-e6a99fce6493	Bolt Hole	netrunner-1996/proteus/Netrunner1996-Proteus-BoltHole.jpg	default	Resource	Proteus	Proteus	playerNDeck	runner	0	0	Hidden	0	[T]: Prevent 2 meat damage.	"Over there!" BRRRRRRT! "Take out that wall!" Tink, tink, WHUMPF! "Okay, looks clear." ("Whew!") "Did you hear something?"	Common	87
29fd2122-0a2f-491f-891a-b16b7f8e42eb	Boring Bit	netrunner-1996/proteus/Netrunner1996-Proteus-BoringBit.jpg	default	Program	Proteus	Proteus	playerNDeck	runner	7	1	Icebreaker-Worm	4	[2]: Break wall subroutine. [1]: +1 strength	"An effective drill, but pretty dull."	Common	88
988d18f1-f11d-4cd4-ad73-dd62cf487b5e	Bulldozer	netrunner-1996/proteus/Netrunner1996-Proteus-Bulldozer.jpg	default	Program	Proteus	Proteus	playerNDeck	runner	7	1	Icebreaker-Noisy	4	[1]: Break wall subroutine. [2]: +1 strength. If Bulldozer breaks all the subroutines of a wall, and the next piece of ice encountered during this run is a sentry, break one of the subroutines of that sentry, at no cost. Whenever you break a wall subroutine with Bulldozer, lose a total of [2] from stealth cards.		Uncommon	89
b768b06c-f851-40b2-90c9-97b7a9274875	Chiba Bank Account	netrunner-1996/proteus/Netrunner1996-Proteus-ChibaBankAccount.jpg	default	Resource	Proteus	Proteus	playerNDeck	runner	0	0	Hidden	0	[1], [T]: Gain [4]. You may use this ability whenever you pay any cost or penalty.	"We keep your money safe from prying eyes." -Chiba Mutual prospectus, edited draft for English-speaking investors	Common	90
b01f6d6e-cb57-4552-8525-75f5a6515507	Corrosion	netrunner-1996/proteus/Netrunner1996-Proteus-Corrosion.jpg	default	Program	Proteus	Proteus	playerNDeck	runner	3	1	Icebreaker-Worm	0	[0]: Break wall subroutine. [1]: +1 strength	Sometimes all it takes is a little drip to make a big hole.	Common	91
820ade0f-e06c-4c1a-8421-64da01382f4e	Cortical Cybermodem	netrunner-1996/proteus/Netrunner1996-Proteus-CorticalCybermodem.jpg	default	Hardware	Proteus	Proteus	playerNDeck	runner	11	0	Deck-Cybernetics	0	Provides +2 MU and +2 hand size. Put [2] from the bank on Cortical Cybermodem when it is installed. Use these bits only to pay for using icebreakers during runs. If you use any of these bits, replace them from the bank at the start of your next turn.		Common	92
5a392750-396d-469f-a24a-e574d82cd42e	Cortical Stimulators	netrunner-1996/proteus/Netrunner1996-Proteus-CorticalStimulators.jpg	default	Hardware	Proteus	Proteus	playerNDeck	runner	1	0	Cybernetics	0	Prevents 1 Net or brain damage each turn.	"Damn but those Zombies make your head itch!"	Common	93
b9077365-3874-4e38-ae7a-77a31e426a5d	Credit Subversion	netrunner-1996/proteus/Netrunner1996-Proteus-CreditSubversion.jpg	default	Resource	Proteus	Proteus	playerNDeck	runner	0	0	Hidden-Sabotage	0	[T]: The Corp loses [3]. Use this ability immediately after a successful run on HQ.	"What happened to that guy who used to clean the fish tanks?" "He had a family emergency in Crystal Palace right after that screw-up in Finance."	Uncommon	94
d380667d-70ec-4661-9f86-0b426f8dca22	Cruising for Netwatch	netrunner-1996/proteus/Netrunner1996-Proteus-CruisingForNetwatch.jpg	default	Prep	Proteus	Proteus	playerNDeck	runner	0	0		0	Gain [1] and draw two cards.	"Back home on the bayou, before it dried up, the good ole boys would ambush federal patrolmen just to try out their new cyberware. Now we bushwhack stray Netwatch goons just to try out our new programs. Some things just don't go out of style." -Digital Dana	Common	95
9b5a1e1a-3fc7-4b66-aeca-f6cd1a6acccc	Crumble	netrunner-1996/proteus/Netrunner1996-Proteus-Crumble.jpg	default	Program	Proteus	Proteus	playerNDeck	runner	3	1	Virus	0	After each successful run on HQ, give the Corp a Crumble counter. Two or more Crumble counters allow you trash, at no cost, any cards accessed from HQ, even if the cards cannot normally be trashed.		Uncommon	96
f2ddb0b1-af2b-4d8d-bac1-ea0cd8a2a43d	Death from Above	netrunner-1996/proteus/Netrunner1996-Proteus-DeathFromAbove.jpg	default	Resource	Proteus	Proteus	playerNDeck	runner	0	0	Hidden-Sabotage	0	[T]: Trash, at no cost, all cards installed in a subsidiary data fort, even if they cannot normally be trashed. Use this ability only when you have just successfully made a run on that fort, and before accessing cards from that fort.	"They drop rocks; I commandeer battlesats."	Rare	97
cbc6ef9d-85d1-4be2-801b-1d261ba47612	Decoy Signal	netrunner-1996/proteus/Netrunner1996-Proteus-DecoySignal.jpg	default	Prep	Proteus	Proteus	playerNDeck	runner	0	0		0	Make a run. Whenever you approach an unrezzed piece of ice during that run, expose it. You may jack out before the Corp decides whether to rez the ice.	"Neat piece of code. Reminds me of a weef I used to know."-Max Forward	Common	98
c899bd53-a1d3-473c-a253-3a3d17fcacd9	Demolition Run	netrunner-1996/proteus/Netrunner1996-Proteus-DemolitionRun.jpg	default	Prep	Proteus	Proteus	playerNDeck	runner	4	0	Sabotage	0	Make a run. If run is successful, do not access cards; instead, trash all rezzed ice on the fort on which you just made a run, and the Corp gives you three tags.	"Sure it was worth it. Now hurry up and get packed; they'll be here any minute."	Uncommon	99
329cfc5a-851a-4f17-a71d-734c5ec68ddd	Disgruntled Ice Technician	netrunner-1996/proteus/Netrunner1996-Proteus-DisgruntledIceTechnician.jpg	default	Prep	Proteus	Proteus	playerNDeck	runner	2	0	Sabotage	0	Make a run. After passing a piece of ice during this run, you may derez that ice and end your run if you broke all the subroutines of that ice.	"Even if they catch me doing this, they'll have me inproving their ice to the bitter end. Of course, I'd rather that end not be strapped to a couch in Skälderviken."	Uncommon	100
2dc2f819-b7af-4e48-86b1-5aae846449dd	Disintegrator	netrunner-1996/proteus/Netrunner1996-Proteus-Disintegrator.jpg	default	Program	Proteus	Proteus	playerNDeck	runner	6	2		0	[2]: Derez a piece of ice and end your run. Use this ability only when you have just broken all the subroutines of that piece of ice and have successfully passed it.	"Every time Dahlia laid out a sentry, I'd hand her Disintegrator and say: 'You do the honors.' But that got old in a hurry."	Uncommon	101
67886b31-f871-4f16-a297-fb640dc93a35	Drone for a Day	netrunner-1996/proteus/Netrunner1996-Proteus-DroneForADay.jpg	default	Prep	Proteus	Proteus	playerNDeck	runner	4	0		0	Gain [9] and the Corp gives you a tag.	"Sure you won't stay? No one else here understands our business half as well as you do."	Common	102
5a399c09-77de-445d-8a6b-deb610c63f35	Enterprise, Inc., Shields	netrunner-1996/proteus/Netrunner1996-Proteus-EnterpriseIncShields.jpg	default	Program	Proteus	Proteus	playerNDeck	runner	0	1		0	[1]: Prevent up to 2 Net damage. [1]: Prevent 1 brain damage.	"I know I always feel more enterprising when my shields are up." -Advert	Common	103
3a170e21-6bb5-4577-802b-5b59ed77f02a	Eurocorpse™ Spin Chip	netrunner-1996/proteus/Netrunner1996-Proteus-EurocorpseSpinChip.jpg	default	Hardware	Proteus	Proteus	playerNDeck	runner	6	0	Chip	0	Put [2] from the bank on Spin Chip when it is installed. Spin Chip can have an icebreaker installed in it whose MU cost is no greater than 1. Use the bits on Spin Chip only to pay for using this icebreaker during runs. If you use any of these bits, replace them from the bank at the start of your next turn.		Uncommon	104
2c07bf06-6f68-40f9-a4ed-8ee4dc88379c	Expendable Family Member	netrunner-1996/proteus/Netrunner1996-Proteus-ExpendableFamilyMember.jpg	default	Resource	Proteus	Proteus	playerNDeck	runner	0	0	Hidden	0	[1], [T]: Avoid receiving a tag.	"I'm an only child... now."	Common	105
debc8aef-9fc4-4ca0-9bbc-7f461c426c39	Faked Hit	netrunner-1996/proteus/Netrunner1996-Proteus-FakedHit.jpg	default	Prep	Proteus	Proteus	playerNDeck	runner	5	0	Bad Publicity	0	Give the Corp 1 Bad Publicity point. Take 2 brain damage. This damage cannot be prevented.	"I won't need much air with the coma drug, but I could still get hypoxia if you don't get me out of the bog on time"	Uncommon	106
f68992bc-31aa-448e-a96e-272f148e12ca	Forward's Legacy	netrunner-1996/proteus/Netrunner1996-Proteus-ForwardsLegacy.jpg	default	Program	Proteus	Proteus	playerNDeck	runner	9	1	Icebreaker-Killer	0	[0]: Break sentry subroutine. At the start of each run, roll a die and add the result to Legacy 's strength for that run.	Forward was a good runner, but wandered a little too close to the edge...	Uncommon	107
