databaseId	name	imageUrl	cardBack	type	subtype	faction	unique	cost	terror	combat	arcane	investigation	skill	text	errata	restricted	cycle	packName	set	edition	loadGroupId
Key_Key031	Temporal Slip	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-TemporalSlip.jpg	default	Event	Spell	Yog-Sothoth		2						Loyal. Disrupt: After an icon struggle effect resolves, choose an icon struggle. Resolve that struggle as if you had won it.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key032	Mists of Lethe	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-MistsOfLethe.jpg	default	Event	Spell	Yog-Sothoth		0						Response: After an opponent commits a character to a story, commit that character to a different story. Action: Choose a [Yog-Sothoth] card in play that you control and return it to its owner's hand to put Mists of Lethe on the bottom of your deck. This effect can only be triggered from your discard pile.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key033	Calling the Williwaw	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-CallingTheWilliwaw.jpg	default	Event	Spell. Polar	Yog-Sothoth		2						Response: After a player triggers a character or support card ability, that player must either pay 2 or sacrifice that card.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key034	Vortex of Time	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-VortexOfTime.jpg	default	Event	Spell. Disaster	Yog-Sothoth		2						Action: Draw 2 cards. Response: After a player drains a domain, reveal the top card of that player's deck. You may place that card on the bottom of that deck. (Limit once per turn.) This effect can only be triggered from your discard pile.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key035-R	Studying the Void	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-StudyingTheVoid.jpg	default	Event	Yithian	Yog-Sothoth		0						Action: Discard the top card of each player's deck. Response: After you win an A struggle, reveal the top X cards of your deck. X is the amount by which you won the A struggle. Discard any number of those cards and arrange the rest on top of your deck in any order. This effect can only be triggered from your discard pile.		R	The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key036	Return to Yith	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-ReturnToYith.jpg	default	Event	Yithian	Yog-Sothoth		X						Action: Choose X Yithian cards in your discard pile and put them into your hand.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key037-E-R	Interstellar Migration	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-InterstellarMigration.jpg	default	Event	Yithian	Yog-Sothoth		2						Action: Choose a Yithian character and return it to its owner's hand. Action: Put Interstellar Migration on the bottom of your deck to choose a deck. Discard X cards from that deck. X is equal to the number of Yithian cards in your discard pile. This effect can only be triggered from your discard pile.	E	R	The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key038	Prepared Alienist	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-PreparedAlienist.jpg	default	Character	Scientist. Independent	Neutral		2			1	1	2	Toughness +1. While Prepared Alienist is ready, characters cannot change control or be put into play through triggered effects.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key039	Visions of the Future's Past	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-VisionsOfTheFuturesPast.jpg	default	Event		Neutral		0						Prophecy. Play during any player's draw phase. Action: Place this card face up on your deck. Response: After an opponent's triggered effect removes a card you control from play, discard Visions of the Future's Past from the top of your deck to put that card into your hand and draw 1 card.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key040	Will of Azathoth, The Edicts of Madness	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-WillOfAzathothTheEdictsOfMadness.jpg	default	Support	Spell. Attachment	Neutral	*	2						Attach to a story card. Characters cannot be committed to attached story card. Forced Response: After a story card is won, discard Will of Azathoth.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key041	Eidolon	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-Eidolon.jpg	default	Event		Neutral		1						Response: After a character is destroyed by an opponent's card effect, return that character to play under your control and attach Eidolon to it (counts as an Attachment support card with the text "Attached character loses all icons and gains Invulnerability. No skill checks can resolve at a story at which attached character is committed.").			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key042	Norman Blackwood, Sr., Crafty Veteran	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-NormanBlackwoodSrCraftyVeteran.jpg	default	Character	Investigator. Independent	Agency	*	3		1	1	1	4	Fated 3. Disrupt: When an opponent's card effect would wound an Investigator you control, instead wound a character of your choice. Then, place a success token on Norman Blackwood, Sr.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key043	Franklin Automobile	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-FranklinAutomobile.jpg	default	Support	Vehicle	Agency		1						Action: Pay 1 to choose a character and ready it. That character does not exhaust to commit to stories until the end of the phase.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key044	Castro, Immensely Aged Mestizo	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-CastroImmenselyAgedMestizo.jpg	default	Character	Cultist	Cthulhu	*	3	1	1	1		4	Fated 3. Action: Discard one of your success tokens from a story card to discard a success token from a story card. Then, place a success token on Castro.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key045	Cyclopean Stone, Horrifying Monolith	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-CyclopeanStoneHorrifyingMonolith.jpg	default	Support		Cthulhu	*	0						Response: After a character is sacrificed, ready a character you control.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key046	Sieur Piriou Louis, Hastur's Huntsman	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-SieurPiriouLouisHastursHuntsman.jpg	default	Character	Cultist	Hastur	*	3		2	1		4	Fated 3. Response: After Sieur Piriou Louis is committed to a story, all other characters committed at that story go insane. Then, place a success token on Sieur Piriou Louis.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key047	The Tattered Cloak, Regalia Dementia	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-TheTatteredCloakRegaliaDementia.jpg	default	Support	Attachment	Hastur	*	2						Attach to a character. Attached character gains the Servitor subtype. Response: After a Lunatic character is driven insane, choose an opponent. That opponent must drive a character he controls insane or choose and discard a card from his hand. (Limit once per turn.)			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key048	Andrew Chapman, Boon Companion	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-AndrewChapmanBoonCompanion.jpg	default	Character	Explorer. Scientist	Miskatonic University	*	3		1		2	4	Fated 3. Disrupt: When an opponent's effect would destroy or make you sacrifice a character you control, instead discard a card from your hand. Then, place a success token on Andrew Chapman.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key049	Nepenthe	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-Nepenthe.jpg	default	Support	Elixir. Item	Miskatonic University		1						Fated 3. Disrupt: Cancel a Monster or Ancient One card effect just triggered that targeted a [Miskatonic] character. Then, place a success token on Nepenthe.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key050	Slenderman, Feaster Upon the Innocent	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-SlendermanFeasterUponTheInnocent.jpg	default	Character	Monster	Shub-Niggurath	*	3	1	2			4	Fated 3. Disrupt: When the first struggle would resolve at a story at which Slenderman is committed, all non-[Shub-Niggurath] characters at that story with cost 2 or lower are uncommitted. Then, place a success token on Slenderman.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key051-R	The Festival, Bringer of Strange Joy	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-TheFestivalBringerOfStrangeJoy.jpg	default	Support	Location	Shub-Niggurath	*	1						Action: Exhaust The Festival and sacrifice a resource to search your deck for a card and attach it to a drained domain as a resource. Shuffle your deck. Action: Attach The Festival to a domain as a resource (Limit 1 per turn.) This effect can only be triggered from your discard pile.		R	The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key052	B. Ramsdale Brown, Well Connected	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-BRamsdaleBrownWellConnected.jpg	default	Character	Lodge. Sorcerer	Silver Twilight	*	3			1	2	3	Fated 3. Response: After you play a character or support card, choose a card in your discard pile of equal or lower cost and put it into your hand. Then, place a success token on B. Ramsdale Brown.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key053	The Black Stone, Leyline Nexus	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-TheBlackStoneLeylineNexus.jpg	default	Support	Polar	Silver Twilight	*	2						Disrupt: When a card would leave play due to a card effect, exhaust The Black Stone to choose a card in play. Treat that card as if its text box were blank until the end of the phase.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key054	Ars�ne Renard, Gentleman Thief	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-ArsNeRenardGentlemanThief.jpg	default	Character	Criminal. Relic Hunter	Syndicate	*	3		2		1	4	Fated 3. Response: After an opponent plays a support card, search the top 5 cards of his deck for a support card and put that card into play under your control. Then, place a success token on Ars�ne Renard. If that card is still in play at the end of the turn, sacrifice it.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
Key_Key055	Burglar Tools	call-of-cthulhu-lcg/the-key-and-the-gate/CallOfCthulhuLcg-TheKeyAndTheGate-BurglarTools.jpg	default	Support	Attachment	Syndicate		2						Attach to a character you control. Attached character gains the Criminal subtype. Action: Exhaust attached character and pay 1 to reveal the top 5 cards of an opponent's deck. Choose a revealed non-Location support card and put it into play under your control.			The Key and the Gate	The Key and the Gate	Key	LCG	playerNDeck
TIV_Tiv01	Abbess Allegria Di Biase, Most Blessed	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-AbbessAllegriaDiBiaseMostBlessed.jpg	default	Character	Conspirator	Agency	*	3			4		4	Loyal. While there is at least 1 Conspiracy card in play, Abbess Allegria Di Biase gains Fast, Willpower, and "Cannot be wounded by card effects." Action: Pay 1 to change one of Abbess Allegria Di Biase's A icons to the icon of your choice until the end of the phase.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv02	Pious Carabiniere	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-PiousCarabiniere.jpg	default	Character	Conspirator. Government	Agency		3		2		1	3	Willpower. Response: After a conspiracy card enters play, search your deck for an event card, reveal it and put it into your hand. Then shuffle your deck.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv03	Church Operative	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-ChurchOperative.jpg	default	Character	Independent	Agency		2			1	1	2	While it is Day, each opponent must discard a card from his hand in order to target an [Agency] character you control.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv04	San Marco Basilica, The Church of Gold	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-SanMarcoBasilicaTheChurchOfGold.jpg	default	Support	Location	Agency	*	2						Day. It is Day. After San Marco Basilica comes into play destroy all Night cards. San Marco Basilica is immune to non-Night card effects. Action: Exhaust San Marco Basilica or pay 1 to ready an exhausted character. Then, that character gains Willpower until the end of the phase.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv05	The Iron Cross, Symbol of Authority	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-TheIronCrossSymbolOfAuthority.jpg	default	Support	Attachment. Artifact. Item	Agency	*	2						Attach to an [Agency] character you control. Fated 4. Disrupt: Exhaust The Iron Cross to make The Iron Cross and attached character immune to triggered effects until the end of the phase. Then add a success token to The Iron Cross.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv06	Hand of Fate	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-HandOfFate.jpg	default	Event	Blessing	Agency		2						Disrupt: When 1 or more characters would be put into your discard pile from play, you may instead put those characters on top of your deck.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv07	Don Lagorio, Secret Servant	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-DonLagorioSecretServant.jpg	default	Character	Servitor. Conspirator	Cthulhu	*	3	1	1	1		3	Fated 3. Response: After you commit 1 or more characters to a conspiracy, search your deck for a [Cthulhu] event card. Reveal it and then add it to your hand. Then, add a success token to Don Lagorio.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv08	Poleman	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-Poleman.jpg	default	Character	Deep One	Cthulhu		1					3	Action: If it is Night, pay 2 to give Poleman CCA until the end of the phase. Limit once per turn.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv09	San Giorgio in Alga, No Longer Abandoned	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-SanGiorgioInAlgaNoLongerAbandoned.jpg	default	Support	Location	Cthulhu	*	2						Night. It is Night. After San Giorgio in Alga comes into play destroy all Day cards. San Giorgio in Alga is immune to non-Day card effects. When you would draw a card, instead reveal 2 cards. Put one of those cards on the bottom of your deck and add the other to your hand.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv10-E	Flooded Vault	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-FloodedVault.jpg	default	Support	Location	Cthulhu		1						Action: Sacrifice Flooded Vault to search your deck for a non-Location support card. Then, pay its printed cost and put it into play, if able. Then, shuffle your deck.	E		Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv11	Swimming in the Deep	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-SwimmingInTheDeep.jpg	default	Event		Cthulhu		1						Action: Commit a [Cthulhu] character you control to a story, even if it is exhausted. Sacrifice that character at the end of the phase.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv12	Solar Eclipse	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-SolarEclipse.jpg	default	Event		Cthulhu		2						Night. Action: Destroy all Day cards. Until the end of the phase it is Night. Until the end of the phase, all [Cthulhu] characters gain TC.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv13	Doctor Lomboso, Finder of Madness	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-DoctorLombosoFinderOfMadness.jpg	default	Character	Servitor. Scientist	Hastur	*	3	1	1	1		3	Forced Response: After a character goes insane, choose a card in that player's discard pile and put it on top of his deck, if able.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv14	Cunning Mascheraro	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-CunningMascheraro.jpg	default	Character	Conspirator. Artist	Hastur		1	1				0	Cunning Mascheraro counts its icons at each conspiracy card in play.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv15	San Servolo, Refuge from Reality	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-SanServoloRefugeFromReality.jpg	default	Support	Location	Hastur	*	1						Night. It is Night. After San Servolo comes into play destroy all Day cards. San Servolo is immune to non-Day card effects. Response: After a character is made to go insane, exhaust San Servolo to choose another character controlled by the same player to go insane unless its controller pays 1.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv16	Return to Carcosa	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-ReturnToCarcosa.jpg	default	Event		Hastur		2						Loyal. Response: After a character is restored, shuffle that character into its owner's deck.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv17	At Night they Roam	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-AtNightTheyRoam.jpg	default	Event	Curse	Hastur		2						Play during the story phase. Action: Choose and take control of an insane character (if it is Night, instead take control of each insane character). Then, restore and commit that character to a single story. At the end of the phase drive that character insane and return it to its owner's control.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv18	The Unspeakable Oath	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-TheUnspeakableOath.jpg	default	Event		Hastur		1						Disrupt: Cancel the effects of an event card just played and then put it on the top of its owner's deck.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv19	Bruno Carioli, Hatching a Plan	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-BrunoCarioliHatchingAPlan.jpg	default	Character	Conspirator. Faculty	Miskatonic University	*	1			1	1	1	Fated 2. Response: After Bruno Carioli is committed to a conspiracy, choose an icon struggle at that conspiracy. Icon struggles of the chosen type do not resolve this phase at any story card. Then, add a success token to Bruno Carioli.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv20	Urban Trailblazer	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-UrbanTrailblazer.jpg	default	Character	Explorer. Student	Miskatonic University		2				2	1	Response: After a Location support card enters or leaves play, pay 1 to reveal the top 5 cards of your deck. Choose 1 revealed Attachment support card and add it to your hand, returning the rest of the cards to your deck in the same order.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv21	Puzzled Exchange Student	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-PuzzledExchangeStudent.jpg	default	Character	Student	Miskatonic University		3				2	3	Willpower. Forced Response: After your opponent has committed characters to stories, if Puzzled Exchange Student is not committed to a story, commit it to the story with the most characters, even if it is exhausted.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv22	Medico Della Peste	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-MedicoDellaPeste.jpg	default	Support	Attachment. Item. Mask	Miskatonic University		1						Attach to a character. Day. It is Day. After Medico Della Peste comes into play destroy all Night cards. Medico Della Peste is immune to non-Night card effects. Attached character doesn't exhaust to commit to stories.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv23	Desperate Search	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-DesperateSearch.jpg	default	Event		Miskatonic University		1						Action: Discard X cards from your hand to choose X other cards in your discard pile and add them to your hand. Then, if it is Day, draw a card.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv24	Mass Hysteria	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-MassHysteria.png	default	Conspiracy		Neutral		0						T icons do not protect characters from insanity while committed to this conspiracy. When a player commits 1 or more characters to this conspiracy he may choose and restore a character he controls.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv25	Death Comes for All	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-DeathComesForAll.png	default	Conspiracy		Neutral		0						All characters committed to this conspiracy lose all Toughness and Invulnerability. After this conspiracy card is won each player must wound each character he controls not committed to this conspiracy.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv26	Purity of Purpose	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-PurityOfPurpose.png	default	Conspiracy		Neutral		0						While this conspiracy is in your won pile it gains, "Disrupt: Discard 2 cards from the top of your deck to cancel an effect that would sacrifice a character you control."			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv27	The Guardian	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-TheGuardian.png	default	Conspiracy		Neutral		1						When you play this conspiracy, search your deck for a Day or a Night card, reveal it and add it to your hand. Then, shuffle your deck. While this conspiracy is in your won pile, increase the cost of any opponent's triggered effect that targets characters you control by 1.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv28	Before the Fast	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-BeforeTheFast.png	default	Conspiracy		Neutral		1						When a player succeeds at this conspiracy, that player gains a domain.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv29	Unending Festivities	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-UnendingFestivities.png	default	Conspiracy		Neutral		0						While this conspiracy card is in play, players cannot ready more than 1 character during the refresh phase.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv30-E	The Mage's Machinations	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-TheMagesMachinations.png	default	Conspiracy		Neutral		0						When The Mage's Machinations enters play, each player must choose 1 character controlled by the player to his left, if able. Remove those characters from the game. If you win this conspiracy return those characters removed from the game to play under your control.	E		Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv31	The Supernal Prism, Holy Shard	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-TheSupernalPrismHolyShard.jpg	default	Support	Relic. Item	Neutral	*	3						Day. It is Day. After The Supernal Prism comes into play destroy all Night cards. After The Supernal Prism leaves play, shuffle it into its owner's deck. Action: Sacrifice The Supernal Prism to have each player discard his hand, if able. Then each player who discarded his hand draws five cards, if able.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv32	The Plague Stone, Sweet Release	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-ThePlagueStoneSweetRelease.jpg	default	Support	Relic. Item	Neutral	*	3						Night. It is Night. After The Plague Stone comes into play destroy all Day cards. After The Plague Stone leaves play, shuffle it into its owner's deck. Action: Sacrifice The Plague Stone and pay 2 to destroy all characters in play.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv33	Malocchio, An Eye for Death	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-MalocchioAnEyeForDeath.jpg	default	Character	Ghoul. Servitor	Shub-Niggurath	*	3					3	Toughness +1. For each type of icon on a character card in any discard pile, Malocchio gains 1 icon of that type.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv34-E	Savio Corvi, Dark Lurker	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-SavioCorviDarkLurker.jpg	default	Character	Conspirator. Cultist	Shub-Niggurath	*	3		2			3	While there is at least 1 Conspiracy card in play, Savio Corvi gains, "Night, It is Night. Destroy all Day cards. Savio Corvi is immune to non-Day card effects." While it is Night characters you control gain Fast and T.	E		Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv35	Ghoulish Scavenger	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-GhoulishScavenger.jpg	default	Character	Ghoul. Monster	Shub-Niggurath		2	1	1			1	Ghoulish Scavenger gets +1 skill and CC for each face down card attached to it. Action: Instead of resourcing a card, you may attach a card from your hand face down to Ghoulish Scavenger as an Attachment support card.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv36	Baleful Reveler	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-BalefulReveler.jpg	default	Character	Cultist	Shub-Niggurath		1		1			1	If it is Night, Baleful Reveler gains CC.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv37	Dark Rebirth	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-DarkRebirth.jpg	default	Event		Shub-Niggurath		3						Loyal. Play only if it is Night. Action: Choose a non-Ancient One subtype and search your discard pile for any number of character cards that have that subtype. Put those characters into play.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv38	Untimely Burial	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-UntimelyBurial.jpg	default	Event		Shub-Niggurath		1						Action: Search your deck for a [Shub-Niggurath] character and put it into your discard pile. Then shuffle your deck. If it is Night return Untimely Burial to your hand.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv39	Elisabetta Magro, High Servant of the Order	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-ElisabettaMagroHighServantOfTheOrder.jpg	default	Character	Conspirator. Lodge	Silver Twilight	*	3		1	1		4	Fated 4. If there is a conspiracy card in play Elisabetta Magro gains, "Response: After a player succeeds at a story, each player chooses a character he controls committed to that story and returns it to its owner's hand, if able. Then, place a success token on Elisabetta Magro."			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv40	Guardian of Dawn	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-GuardianOfDawn.jpg	default	Character	Lodge	Silver Twilight		1				1	2	If it is Day, Guardian of Dawn gains CA.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv41	Zanni	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-Zanni.jpg	default	Character	Independent	Silver Twilight		1		1			1	In order to commit to a story where Zanni is committed, opponents must commit more than 1 character.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv42	Hermetic Seal	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-HermeticSeal.jpg	default	Support	Artifact. Item	Silver Twilight		1						Day. It is Day. After Hermetic Seal comes into play, destroy all Night cards. Hermetic Seal is immune to non-Night card effects. Disrupt: Return Hermetic Seal to your hand to cancel the response or forced response effect of a card that just entered play.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv43	Volto	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-Volto.jpg	default	Support	Attachment. Item. Mask	Silver Twilight		1						Attach to a character you control. Response: After attached character commits to a story, choose a character without 1 or more Mask support cards attached to it committed to the same story and uncommit that character.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
TIV_Tiv44	Look to the Future!	call-of-cthulhu-lcg/terror-in-venice/CallOfCthulhuLcg-TerrorInVenice-LookToTheFuture.jpg	default	Event		Silver Twilight		0						Action: If it is Day, choose and return a character you control to its owner's hand to draw X cards. Then put X cards from your hand on top of your deck in any order. X is the cost of the chosen character.			Terror in Venice	Terror in Venice	TIV	LCG	playerNDeck
